C Am Em G C Am Em Dm7 G7 C Am Em Dm7 Fm C G7 G G7 G7 F C G G7 G7 F C C Am Em Dm7 G7 C Am Em Dm7 G7 C G7 G G7 G7 F C G G7 G7 F C C Am Em Dm7 Fm C Am Em Dm7 G7 C G7 G G7 G7 F C G G7 G7 F C C ,0
D7 G7 A7 A7 D7 A7 D7 D7 D7 G7 G7 D7 A7 G7 A7 G7 G7 G7 D7 D7 G7 G7 A7 A7 D7 G7 D7 G7 G7 A7 D7 G7 G7 D7 D7 G7 G7 A7 A7 D7 G7 D7 G7 G7 A7 D7 G7 D7 G7 G7 A7 A7 D7 G7 D7 G7 G7 A7 D7 A7 D7 A7 D7 A7 D7 D7 D7 ,0
G C G F G G C G F G C D G C G G C G F G G C G F G C D G C G Bm Em Bm G Em C D G C G F G G C G F G C D G C G C D G C G Bm Em Bm G Em C D G C G F G G C G F G C D G C G G C G C F ,0
E C#m E C#m F#m Am E E C#m E C#m F#m Am E E A C#m A E A E E C#m E C#m F#m Am E A C#m A E A E A E C#m E E D C#m Bm F#m Em A G Am Gm ,0
D7 G G C G D7 G C D7 G D7 G D7 G D7 G A7 D7 G C G D7 G C D7 G D7 G D7 G G C G D7 G C D7 G D7 G D7 G D7 G A7 D7 G C G D7 G C D7 G D7 G ,0
C Em G7 C Am Em Dm7 G7 C Am Em Dm7 Fm C G7 G F C G F C C Am Em Dm7 G7 C Am Em Dm7 G7 C G7 G F C G F C C Am Em Dm7 Fm C Am Em Dm7 G7 C G7 G F C G F C C ,0
A G E A G E D E A D A A G E A G E D E A D A C#m Bm C#m Bm C#m Bm C#m E A E A A E A A G E A G E D E A D A A G E A G E D E A D A D A D A A D A D E A A ,0
D F#m A D Bm F#m Em7 A A7 D Bm F#m Em7 Gm D A7sus4 A A7 G D A A7 G D D Bm F#m Em7 A A7 D Bm F#m Em7 A A7 D A7sus4 A A7 G D A A7 G D D Bm F#m Em7 Gm D Bm F#m Em7 A A7 D A7sus4 A A7 G D A A7 G D D D ,0
G C G D G C D G D G D G D G A7 D D G D G ,0
E C#m E C#m F#m F#m7 Am E E C#m E C#m F#m F#m7 Am E E A F#m7 C#m F#m7 A E C#m A E E C#m E C#m F#m F#m7 Am E E A F#m7 C#m F#m7 A E C#m A E A E E C#m E ,0
B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E A E7 A B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E A E7 A B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E A E7 A B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E E G#7 C#7 F#7 B7 E ,0
F#m A E F#m F#m Faug A B F#m Faug A B F#m A E F#m Bm F#m Bm F#m A B F#m B A E F#m F#m Faug A B F#m Faug A B F#m A E F#m Bm F#m Bm F#m A B F#m B A E F#m Bm F#m Bm F#m Bm F# ,0
G Cmaj7 G Cmaj7 G G Cm9 G G Cmaj7 G G Cm9 G D7 G Cmaj7 G G Cmaj7 G G Cm9 G G Cmaj7 G G Cm9 G D7 G Cmaj7 G Bm Em Bm G Am7 F D7 D6 G Cmaj7 G G Cm9 G G Cmaj7 G G Cm9 G D7 D6 G Cmaj7 G G G Cmaj7 G Cm9 G G Cmaj7 G Cm9 G G D7 D6 G Cmaj7 G Bm Em Bm G Am7 F D7 D6 G Cmaj7 G G Cm9 G G Cmaj7 G G Cm9 G D7 D6 G Cmaj7 G G Cmaj7 G G Cmaj7 G G Cm9 G ,0
D G D A7 D G A7 D A7 D A7 D A7 D E7 A7 D G D A7 D G A7 D D G D A7 D G A7 D A7 D A7 D A7 D E7 A7 D G D A7 D G A7 D ,0
C Gdim7 G7 C Gdim7 G7 C E7 A7 D7 G7 C C Gdim7 G7 C Gdim7 G7 C E7 A7 D7 G7 C F C D7 G7 C Gdim7 G7 C Gdim7 G7 C E7 A7 D7 G7 C ,0
E A D B A7 G#m C#m E A E D E E A E D E A B E A7 E E A E D E E A E D E A B E A7 E G#m C#m A7 B7 E A E D E E A E D E A B E A7 E A E D E A B E A7 E G#m C#m A7 B7 E A E D E E A E D E A B E A7 E E A E E A Dadd9 D Dadd9 D Dadd9 D Dadd9 D ,0
Em G D Em Am Em Am Em Em E G A Em E G A Em G D Em Am Em Am Em G A Em A G D Em Am Em Am Em Em E G A Em E G D Em G D Em Am Em Am Em G A Em A G D Em Am Em Am Em Am E ,0
C F C G C F G C G G7 C G C G C D7 G G7 C F C G C F G C C F C G C F G C ,0
D D G7 D A7 G7 A7 G7 G7 D G7 A7 D G7 D G7 A7 D A D A6 ,0
G G Bm Am7 D D7 G Bm Am7 Cm G D7 C G D7 C G G Bm Am7 D D7 G Bm Am7 D D7 G D7 C G D7 C G G Bm Am7 Cm G Bm Am7 D D7 G D7 C G D7 C G G ,0
G7sus4 G C G F G G F G F G C D G C G G C G F G G C G G F G C D G C G G Bm7 Em7 Bm7 G Em7 Am D7 G C G F G G F G F G C D G C G G C G F G C D G C G G Bm7 Em7 Bm7 G Em7 Am D7 G C G F G G F G F G C D G C G G C G G C D7 F F ,0
C F C G C F G C G G7 C G C G C D7 G G7 C F C G C F G C C F C G C F G C ,0
E11 C#m E F#m Am A E11 C#m E C#m F#m Am E C#m E C#m F#m Am E A C#m A E C#m A E C#m E C#m F#m Am E A C#m A E C#m A E A E C#m E C#m ,0
D D G7 D A7 G7 A7 G7 G7 D G7 A7 D G7 D G7 A7 D A D A6 ,0
D A7 Bm F#m A D Bm F#m Em7 A A7 D Bm F#m Em7 Gm D A7sus4 A A7 A A7 A G D D7sus D A7 A A7 A G D D7sus D D Bm F#m Em7 A A7 D Bm F#m Em7 A A7 D A7sus4 A A7 A A7 A G D D7sus D A7 A A7 A G D D7sus D D Bm F#m Em7 Gm D Bm F#m Em7 A A7 D A7sus4 A A7 A A7 A G D D7sus D A7 A A7 A G D D7sus D D ,0
D Bm F#m A7 A D Bm F#m Em A A7 D Bm F#m Em Gm D Dsus4 D A7 G D A7 G D D Bm F#m Em A A7 D Bm F#m Em A A7 D Dsus4 D A7 G D A7 G D D Bm F#m Em Gm D Bm F#m Em A A7 D Dsus4 D A7 G D A7 G D D Dsus4 D D C Bm Am F#m Em Em Dm Gm Fm A G A7 G7 G F Dsus4 C7 ,0
F#m A E F#m F#m Faug A B F#m Faug A B F#m A E F#m Bm F#m Bm F#m A B F#m B A E F#m F#m Faug A B F#m Faug A B F#m A E F#m Bm F#m Bm F#m A B F#m B A E F#m Bm F#m Bm F#m Bm F# F#m Em Faug D#aug A G B A E D Bm Am ,0
G C9 F6 C D Em G C9 G F6 G G C9 G F6 G C D G C9 G G C9 G F6 G G C9 G F6 G C D G C9 G Bm Em Bm G Em C D G C9 G F6 G G C9 G F6 G C D G C9 G C D G C9 G Bm Em Bm G Em C D G C9 G F6 G G C9 G F6 G C D G C9 G G C9 G C9 F6 ,0
E6 C7 B7 E6 C7 B7 E E6 C7 B7 E6 C7 B7 E G#7 C#7 F#9 B13 E F#7 B7 E B7 F#9 B13 E B7 B7 B7 B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E A E A B7 B7 B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E A E A B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E A E A B7 B7 B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E B7 B7 E6 C7 B7 E6 C7 B7 E G#7 C#7 F#7 B7 E E G#7 C#7 F#7 B7 E ,0
G C D F Dm Bm Em G C G F G G C G F G C D G C G G C G F G G C G F G C D G C G Bm Em Bm G Em C D G C G F G G C G F G C D G C G G C G F G C D G C G G C G F G G C G F G C D G C G G C G G C F ,0
F#m A E F#m F#m F# A B F#m F# A B F#m A E F#m Bm F#m Bm F#m A B F#m B A E F#m F#m F# A B F#m F# A B F#m A E F#m A B F#m B A E F#m Bm F#m Bm F#m Bm F#m F#m Em F# E A G B A E D Bm Am ,0
E Edim B G#7 C#7 F#7 B7 E Edim B E Edim B E G#7 C#7 F#7 B7 E E Edim B E Edim B E G#7 C#7 F#7 B7 E A E A E Edim B E Edim B E G#7 C#7 F#7 B7 E A E A E Edim B E Edim B E G#7 C#7 F#7 B7 E E Edim B E Edim B E G#7 C#7 F#7 B7 E A E A E Edim B E Edim B E G#7 C#7 F#7 B7 E E Edim B E Edim B E G#7 C#7 F#7 B7 E E G#7 C#7 F#7 B7 E ,0
C#m E C#m F#m Am E C#m E C#m F#m Am E A C#m A E C#m A E C#m E C#m F#m Am E A C#m A E C#m A E A E C#m E C#m ,0
E E E B C#m A E A E C#m A B E E E E A E A E A E A E C#m A B E E E E E A E A E A E A E C#m A B E E E E C#m A B E ,1
G A B B A G A B B A H E G F C G F C G F C G A G F F C G F C G D A G D A G D A G D A G ,1
C F G C F G C F G C F C F C F C F D F G ,1
A A A D A E A E A D A E A E A E A D A E A G A G A A G A G A F# D E A F# D E C F# D A C F# D A C F# D ,1
G# A F# G A D A D C# A C# E C# A A B A B ,1
G F C G F C G F C G A G F F C G F C G D A G D A G D A G D A G ,1
B Bb B B Bb B B Bb B A A B Bb B A B A B A D A D B B Bb B B Bb B B B B Bb B G B G B A A D B B Bb B B Bb B B B B Bb B ,1
G A B B A G A B B A H E ,1
D D A D E A D E A D E A D A D A D A D Em D E A D E A D E A D E A D A D A D A D Em D E ,1
B5 E5 F#5 A5 E2 B5 E5 F#5 B5 E5 F#5 B5 E5 F#5 B5 A5 F#5 A5 F#5 B5 E2 B5 E2 B5 A5 F#5 B5 E2 B5 A5 F#5 A5 F#5 ,1
F D Bb C F D Bb C F D Bb C F D Bb C F D Bb C B Bb G E C D G E C D G E C D ,1
A A A D A E A E A D A E A E A E A D A E A G A G A A G A G A F# D E A F# D E C F# D A C F# D A C F# D ,1
E G E G A E G A E G A E G A B A E G A E G A E G A E G A E G A E G A B A E G A E E B A G E G E E G E G A E G A E G A E G A B A E G A E G A E B A G E G E E B A G E ,1
C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m F# C# F# C# F# C# D# G# C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m F# C# F# C# F# C# D# G# C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m C# G# A#m ,1
F C F G C F G C F G C F C C F G C F G C F G C F C F C F C F Dm F G C F G C F G C F G C F C C F G C F G C F G C F C F C F C F Dm F G C F G C F G C F G C F C C F G C F G C F G C F C F ,1
G F C G F C G F C G Am G F Am G F Am G F C G F C G F C G F C G F C G F C G Am G F Am G F Am G F C G F C G F C G F C G D A G D A G D A G D A G D A G D A G D A G D A G D A G D A G D A G ,1
G# A F# G D A D A D E C# A ,1
E E E E A A E E B A E B C C C C F F C C G F C G A A A A D D A A E D A E ,1
F D Bb C F D Bb C F D Bb C F D Bb C F D Bb C B Bb G E C D G E C D G E C D ,1
A5 D5 E5 A5 D5 A5 A5 D5 E5 A5 D5 A5 A5 A5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 A5 A5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 A5 D5 A5 D5 A5 D5 B5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 A5 A5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 A5 D5 A5 D5 A5 D5 B5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 A5 A5 D5 E5 A5 D5 E5 A5 D5 E5 A5 D5 A5 A5 ,1
G C D G C D G C D G C G G C D G C D G C D G C G C G C G C Am C D G C D G C D G C D G C G G C D G C D G C D G C G C G C G C Am C D G C D G C D G C D G C G G C D G C D G C D G C G ,1
B Bb B B Bb B B Bb B A A B Bb B A B A B A D A D B B Bb B B Bb B B B B Bb B G B G B A A D B B Bb B B Bb B B B B Bb B ,1
